"","Site","Year","Block","Group","Code","Plot","Genus","Species","Cover","Quadrant"
"2057","Boothby",2024,"N","W","NW131","131","Sonchus","Sonchus_asper",2,3
"2058","Boothby",2024,"N","W","NW131","131","Triticum","Triticum_aestivum",15,4
"2059","Boothby",2024,"N","W","NW131","131","Bromus","Bromus_hordeaceus",10,4
"2060","Boothby",2024,"N","W","NW131","131","Sonchus","Sonchus_asper",3,4
"2061","Boothby",2024,"N","W","NW131","131","Epilobium","Epilobium_tetragonum",15,4
"2062","Boothby",2024,"N","W","NW131","131","Alopecurus","Alopecurus_myosuroides",5,4
"2063","Boothby",2024,"N","W","NW133","133","Centaurea","Centaurea_nigra",25,1
"2064","Boothby",2024,"N","W","NW133","133","Prunus","Prunus_spinosa",5,1
"2065","Boothby",2024,"N","W","NW133","133","Leucanthemum","Leucanthemum_vulgare",10,1
"2066","Boothby",2024,"N","W","NW133","133","Succisa","Succisa_pratensis",20,1
"2067","Boothby",2024,"N","W","NW133","133","Rubus","Rubus_fruticosus",5,1
"2068","Boothby",2024,"N","W","NW133","133","Geranium","Geranium_palustre",2,1
"2069","Boothby",2024,"N","W","NW133","133","Scandix","Scandix_pecten-veneris",1,1
"2070","Boothby",2024,"N","W","NW133","133","Helminthotheca","Helminthotheca_echioides",1,1
"2071","Boothby",2024,"N","W","NW133","133","Rhamnus","Rhamnus_saxatilis",25,2
"2072","Boothby",2024,"N","W","NW133","133","Holcus","Holcus_lanatus",15,2
"2073","Boothby",2024,"N","W","NW133","133","Scandix","Scandix_pecten-veneris",5,2
"2074","Boothby",2024,"N","W","NW133","133","Centaurea","Centaurea_nigra",30,2
"2075","Boothby",2024,"N","W","NW133","133","Poa","Poa_pratensis",15,2
"2076","Boothby",2024,"N","W","NW133","133","Succisa","Succisa_pratensis",20,2
"2077","Boothby",2024,"N","W","NW133","133","Rubus","Rubus_fruticosus",15,2
"2078","Boothby",2024,"N","W","NW133","133","Leucanthemum","Leucanthemum_vulgare",20,3
"2079","Boothby",2024,"N","W","NW133","133","Centaurea","Centaurea_nigra",15,3
"2080","Boothby",2024,"N","W","NW133","133","Prunus","Prunus_spinosa",30,3
"2081","Boothby",2024,"N","W","NW133","133","Succisa","Succisa_pratensis",10,3
"2082","Boothby",2024,"N","W","NW133","133","Geranium","Geranium_palustre",5,3
"2083","Boothby",2024,"N","W","NW133","133","Lolium","Lolium_perenne",10,3
"2084","Boothby",2024,"N","W","NW133","133","Poa","Poa_pratensis",5,3
"2085","Boothby",2024,"N","W","NW133","133","Scandix","Scandix_pecten-veneris",1,3
"2086","Boothby",2024,"N","W","NW133","133","Rubus","Rubus_fruticosus",10,3
"2087","Boothby",2024,"N","W","NW133","133","Packera","Packera_aurea",2,3
"2088","Boothby",2024,"N","W","NW133","133","Prunus","Prunus_spinosa",40,4
"2089","Boothby",2024,"N","W","NW133","133","Leucanthemum","Leucanthemum_vulgare",20,4
"2090","Boothby",2024,"N","W","NW133","133","Holcus","Holcus_lanatus",10,4
"2091","Boothby",2024,"N","W","NW133","133","Lolium","Lolium_perenne",10,4
"2092","Boothby",2024,"N","W","NW133","133","Centaurea","Centaurea_nigra",15,4
"2093","Boothby",2024,"N","W","NW133","133","Phleum","Phleum_pratense",5,4
"2094","Boothby",2024,"N","W","NW133","133","Lolium","Lolium_pratense",1,4
"2095","Boothby",2024,"N","W","NW133","133","Lolium","Lolium_arundinaceum",1,4
"2096","Boothby",2024,"N","W","NW331","331","Anthriscus","Anthriscus_sylvestris",3,1
"2097","Boothby",2024,"N","W","NW331","331","Anthriscus","Anthriscus_sylvestris",2,2
"2098","Boothby",2024,"N","W","NW331","331","Crataegus","Crataegus_rhipidophylla",4,2
"2099","Boothby",2024,"N","W","NW331","331","Anthriscus","Anthriscus_sylvestris",2,3
"2100","Boothby",2024,"N","W","NW331","331","Acer","Acer_campestre",1,3
"2101","Boothby",2024,"N","W","NW331","331","Anthriscus","Anthriscus_sylvestris",5,4
"2102","Boothby",2024,"N","W","NW333","333","Helminthotheca","Helminthotheca_echioides",20,1
"2103","Boothby",2024,"N","W","NW333","333","Lolium","Lolium_perenne",15,1
"2104","Boothby",2024,"N","W","NW333","333","Holcus","Holcus_lanatus",10,1
"2105","Boothby",2024,"N","W","NW333","333","Geranium","Geranium_lucidum",5,1
"2106","Boothby",2024,"N","W","NW333","333","Geranium","Geranium_dissectum",10,1
"2107","Boothby",2024,"N","W","NW333","333","Trifolium","Trifolium_repens",5,1
"2108","Boothby",2024,"N","W","NW333","333","Cirsium","Cirsium_discolor",5,1
"2109","Boothby",2024,"N","W","NW333","333","Epilobium","Epilobium_parviflorum",5,1
"2110","Boothby",2024,"N","W","NW333","333","Holcus","Holcus_lanatus",35,2
"2111","Boothby",2024,"N","W","NW333","333","Lolium","Lolium_perenne",30,2
"2112","Boothby",2024,"N","W","NW333","333","Geranium","Geranium_dissectum",15,2
"2113","Boothby",2024,"N","W","NW333","333","Epilobium","Epilobium_parviflorum",5,2
"2114","Boothby",2024,"N","W","NW333","333","Helminthotheca","Helminthotheca_echioides",20,2
"2115","Boothby",2024,"N","W","NW333","333","Lolium","Lolium_perenne",15,3
"2116","Boothby",2024,"N","W","NW333","333","Cirsium","Cirsium_discolor",5,3
"2117","Boothby",2024,"N","W","NW333","333","Alopecurus","Alopecurus_myosuroides",15,3
"2118","Boothby",2024,"N","W","NW333","333","Geranium","Geranium_dissectum",5,3
"2119","Boothby",2024,"N","W","NW333","333","Epilobium","Epilobium_parviflorum",5,3
"2120","Boothby",2024,"N","W","NW333","333","Lolium","Lolium_perenne",25,4
"2121","Boothby",2024,"N","W","NW333","333","Cirsium","Cirsium_discolor",5,4
"2122","Boothby",2024,"N","W","NW333","333","Alopecurus","Alopecurus_myosuroides",20,4
"2123","Boothby",2024,"N","W","NW333","333","Geranium","Geranium_dissectum",10,4
"2124","Boothby",2024,"N","W","NW333","333","Epilobium","Epilobium_parviflorum",5,4
"2125","Boothby",2024,"N","W","NW333","333","Vicia","Vicia_faba",30,4
"2126","Boothby",2024,"N","W","NW332","332","Lolium","Lolium_perenne",30,1
"2127","Boothby",2024,"N","W","NW332","332","Phleum","Phleum_pratense",10,1
"2128","Boothby",2024,"N","W","NW332","332","Epilobium","Epilobium_parviflorum",15,1
"2129","Boothby",2024,"N","W","NW332","332","Sonchus","Sonchus_asper",10,1
"2130","Boothby",2024,"N","W","NW332","332","Vicia","Vicia_faba",5,1
"2131","Boothby",2024,"N","W","NW332","332","Trifolium","Trifolium_pratense",5,1
"2132","Boothby",2024,"N","W","NW332","332","Lolium","Lolium_perenne",45,2
"2133","Boothby",2024,"N","W","NW332","332","Phleum","Phleum_pratense",10,2
"2134","Boothby",2024,"N","W","NW332","332","Helminthotheca","Helminthotheca_echioides",5,2
"2135","Boothby",2024,"N","W","NW332","332","Sonchus","Sonchus_asper",5,2
"2136","Boothby",2024,"N","W","NW332","332","Epilobium","Epilobium_parviflorum",5,2
"2137","Boothby",2024,"N","W","NW332","332","Taraxacum","Taraxacum_campylodes",5,3
"2138","Boothby",2024,"N","W","NW332","332","Lolium","Lolium_pratense",5,3
"2139","Boothby",2024,"N","W","NW332","332","Lolium","Lolium_perenne",20,3
"2140","Boothby",2024,"N","W","NW332","332","Phleum","Phleum_pratense",10,3
"2141","Boothby",2024,"N","W","NW332","332","Epilobium","Epilobium_parviflorum",5,3
"2142","Boothby",2024,"N","W","NW332","332","Dactylis","Dactylis_glomerata",1,3
"2143","Boothby",2024,"N","W","NW332","332","Helminthotheca","Helminthotheca_echioides",10,4
"2144","Boothby",2024,"N","W","NW332","332","Trifolium","Trifolium_pratense",10,4
"2145","Boothby",2024,"N","W","NW332","332","Lolium","Lolium_pratense",5,4
"2146","Boothby",2024,"N","W","NW332","332","Phleum","Phleum_pratense",10,4
"2147","Boothby",2024,"N","W","NW332","332","Lolium","Lolium_perenne",25,4
"2148","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_hirsutum",25,1
"2149","Boothby",2024,"S",NA,"S111","111","Alopecurus","Alopecurus_myosuroides",15,1
"2150","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_tetragonum",10,1
"2151","Boothby",2024,"S",NA,"S111","111","Sonchus","Sonchus_asper",10,1
"2152","Boothby",2024,"S",NA,"S111","111","Jacobaea","Jacobaea_vulgaris",5,1
"2153","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_hirsutum",35,2
"2154","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_tetragonum",10,2
"2155","Boothby",2024,"S",NA,"S111","111","Sonchus","Sonchus_asper",5,2
"2156","Boothby",2024,"S",NA,"S111","111","Jacobaea","Jacobaea_vulgaris",3,2
"2157","Boothby",2024,"S",NA,"S111","111","Triticum","Triticum_aestivum",3,2
"2158","Boothby",2024,"S",NA,"S111","111","Urospermum","Urospermum_picroides",2,2
"2159","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_hirsutum",70,3
"2160","Boothby",2024,"S",NA,"S111","111","Sonchus","Sonchus_asper",5,3
"2161","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_tetragonum",5,3
"2162","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_hirsutum",20,4
"2163","Boothby",2024,"S",NA,"S111","111","Epilobium","Epilobium_tetragonum",10,4
"2164","Boothby",2024,"S",NA,"S111","111","Senecio","Senecio_vulgaris",1,4
"2165","Boothby",2024,"S",NA,"S111","111","Brassica","Brassica_rapa",5,4
"2166","Boothby",2024,"S",NA,"S113","113","Anagallis","Anagallis_arvensis",1,1
"2167","Boothby",2024,"S",NA,"S113","113","Atriplex","Atriplex_patula",35,1
"2168","Boothby",2024,"S",NA,"S113","113","Epilobium","Epilobium_tetragonum",3,1
"2169","Boothby",2024,"S",NA,"S113","113","Sonchus","Sonchus_asper",2,1
"2170","Boothby",2024,"S",NA,"S113","113","Atriplex","Atriplex_patula",30,2
"2171","Boothby",2024,"S",NA,"S113","113","Epilobium","Epilobium_tetragonum",2,2
"2172","Boothby",2024,"S",NA,"S113","113","Sonchus","Sonchus_asper",2,2
"2173","Boothby",2024,"S",NA,"S113","113","Helianthemum","Helianthemum_apenninum",1,2
"2174","Boothby",2024,"S",NA,"S113","113","Helminthotheca","Helminthotheca_echioides",4,2
"2175","Boothby",2024,"S",NA,"S113","113","Epilobium","Epilobium_hirsutum",50,3
"2176","Boothby",2024,"S",NA,"S113","113","Atriplex","Atriplex_patula",2,3
"2177","Boothby",2024,"S",NA,"S113","113","Sonchus","Sonchus_asper",2,3
"2178","Boothby",2024,"S",NA,"S113","113","Anagallis","Anagallis_arvensis",1,3
"2179","Boothby",2024,"S",NA,"S113","113","Holcus","Holcus_lanatus",1,3
"2180","Boothby",2024,"S",NA,"S113","113","Polygonum","Polygonum_aviculare",1,3
"2181","Boothby",2024,"S",NA,"S113","113","Epilobium","Epilobium_tetragonum",1,3
"2182","Boothby",2024,"S",NA,"S113","113","Matricaria","Matricaria_chamomilla",20,4
"2183","Boothby",2024,"S",NA,"S113","113","Sonchus","Sonchus_asper",2,4
"2184","Boothby",2024,"S",NA,"S113","113","Atriplex","Atriplex_patula",15,4
"2185","Boothby",2024,"S",NA,"S131","131","Matricaria","Matricaria_chamomilla",65,1
"2186","Boothby",2024,"S",NA,"S131","131","Epilobium","Epilobium_hirsutum",20,1
"2187","Boothby",2024,"S",NA,"S131","131","Polygonum","Polygonum_aviculare",5,1
"2188","Boothby",2024,"S",NA,"S131","131","Sonchus","Sonchus_asper",2,1
"2189","Boothby",2024,"S",NA,"S131","131","Matricaria","Matricaria_chamomilla",80,2
"2190","Boothby",2024,"S",NA,"S131","131","Epilobium","Epilobium_hirsutum",1,2
"2191","Boothby",2024,"S",NA,"S131","131","Polygonum","Polygonum_aviculare",1,2
"2192","Boothby",2024,"S",NA,"S131","131","Epilobium","Epilobium_parviflorum",1,2
"2193","Boothby",2024,"S",NA,"S131","131","Atriplex","Atriplex_hortensis",1,2
"2194","Boothby",2024,"S",NA,"S131","131","Sonchus","Sonchus_arvensis",2,2
"2195","Boothby",2024,"S",NA,"S131","131","Matricaria","Matricaria_chamomilla",40,3
"2196","Boothby",2024,"S",NA,"S131","131","Jacobaea","Jacobaea_vulgaris",1,3
"2197","Boothby",2024,"S",NA,"S131","131","Epilobium","Epilobium_hirsutum",5,3
"2198","Boothby",2024,"S",NA,"S131","131","Sonchus","Sonchus_asper",2,3
"2199","Boothby",2024,"S",NA,"S131","131","Atriplex","Atriplex_patula",55,3
"2200","Boothby",2024,"S",NA,"S131","131","Matricaria","Matricaria_chamomilla",70,4
"2201","Boothby",2024,"S",NA,"S131","131","Epilobium","Epilobium_hirsutum",10,4
"2202","Boothby",2024,"S",NA,"S131","131","Polygonum","Polygonum_aviculare",2,4
"2203","Boothby",2024,"S",NA,"S132","132","Holcus","Holcus_lanatus",25,1
"2204","Boothby",2024,"S",NA,"S132","132","Lolium","Lolium_perenne",20,1
"2205","Boothby",2024,"S",NA,"S132","132","Bromus","Bromus_hordeaceus",25,1
"2206","Boothby",2024,"S",NA,"S132","132","Ranunculus","Ranunculus_repens",20,1
"2207","Boothby",2024,"S",NA,"S132","132","Epilobium","Epilobium_coloratum",15,1
"2208","Boothby",2024,"S",NA,"S132","132","Epilobium","Epilobium_hirsutum",5,1
"2209","Boothby",2024,"S",NA,"S132","132","Poa","Poa_trivialis",1,1
"2210","Boothby",2024,"S",NA,"S132","132","Holcus","Holcus_lanatus",15,2
"2211","Boothby",2024,"S",NA,"S132","132","Lolium","Lolium_perenne",20,2
"2212","Boothby",2024,"S",NA,"S132","132","Bromus","Bromus_hordeaceus",10,2
"2213","Boothby",2024,"S",NA,"S132","132","Ranunculus","Ranunculus_repens",60,2
"2214","Boothby",2024,"S",NA,"S132","132","Borago","Borago_pygmaea",1,2
"2215","Boothby",2024,"S",NA,"S132","132","Sonchus","Sonchus_arvensis",2,2
"2216","Boothby",2024,"S",NA,"S132","132","Epilobium","Epilobium_palustre",5,2
"2217","Boothby",2024,"S",NA,"S132","132","Poa","Poa_trivialis",1,2
"2218","Boothby",2024,"S",NA,"S132","132","Lolium","Lolium_perenne",15,3
"2219","Boothby",2024,"S",NA,"S132","132","Bromus","Bromus_hordeaceus",10,3
"2220","Boothby",2024,"S",NA,"S132","132","Ranunculus","Ranunculus_repens",20,3
"2221","Boothby",2024,"S",NA,"S132","132","Epilobium","Epilobium_coloratum",5,3
"2222","Boothby",2024,"S",NA,"S132","132","Epilobium","Epilobium_hirsutum",15,3
"2223","Boothby",2024,"S",NA,"S132","132","Senecio","Senecio_sylvaticus",7,3
"2224","Boothby",2024,"S",NA,"S132","132","Lapsana","Lapsana_communis",2,3
"2225","Boothby",2024,"S",NA,"S132","132","Fallopia","Fallopia_convolvulus",1,3
"2226","Boothby",2024,"S",NA,"S132","132","Lolium","Lolium_perenne",5,4
"2227","Boothby",2024,"S",NA,"S132","132","Bromus","Bromus_hordeaceus",1,4
"2228","Boothby",2024,"S",NA,"S132","132","Ranunculus","Ranunculus_repens",55,4
"2229","Boothby",2024,"S",NA,"S132","132","Epilobium","Epilobium_coloratum",4,4
"2230","Boothby",2024,"S",NA,"S132","132","Epilobium","Epilobium_hirsutum",4,4
"2231","Boothby",2024,"S",NA,"S132","132","Rapistrum","Rapistrum_rugosum",2,4
"2232","Boothby",2024,"S",NA,"S132","132","Alopecurus","Alopecurus_myosuroides",1,4
"2233","Boothby",2024,"S",NA,"S133","133","Holcus","Holcus_lanatus",10,1
"2234","Boothby",2024,"S",NA,"S133","133","Arrhenatherum","Arrhenatherum_elatius",40,1
"2235","Boothby",2024,"S",NA,"S133","133","Poa","Poa_trivialis",10,1
"2236","Boothby",2024,"S",NA,"S133","133","Urtica","Urtica_dioica",5,1
"2237","Boothby",2024,"S",NA,"S133","133","Cirsium","Cirsium_arvense",5,1
"2238","Boothby",2024,"S",NA,"S133","133","Carum","Carum_carvi",10,1
"2239","Boothby",2024,"S",NA,"S133","133","Elymus","Elymus_repens",5,2
"2240","Boothby",2024,"S",NA,"S133","133","Holcus","Holcus_lanatus",30,2
"2241","Boothby",2024,"S",NA,"S133","133","Arrhenatherum","Arrhenatherum_elatius",20,2
"2242","Boothby",2024,"S",NA,"S133","133","Poa","Poa_trivialis",10,2
"2243","Boothby",2024,"S",NA,"S133","133","Rumex","Rumex_obtusifolius",10,2
"2244","Boothby",2024,"S",NA,"S133","133","Holcus","Holcus_lanatus",10,3
"2245","Boothby",2024,"S",NA,"S133","133","Arrhenatherum","Arrhenatherum_elatius",45,3
"2246","Boothby",2024,"S",NA,"S133","133","Poa","Poa_trivialis",5,3
"2247","Boothby",2024,"S",NA,"S133","133","Urtica","Urtica_dioica",2,3
"2248","Boothby",2024,"S",NA,"S133","133","Carum","Carum_carvi",5,3
"2249","Boothby",2024,"S",NA,"S133","133","Rumex","Rumex_obtusifolius",2,3
"2250","Boothby",2024,"S",NA,"S133","133","Rubus","Rubus_pruinosus",2,3
"2251","Boothby",2024,"S",NA,"S133","133","Holcus","Holcus_lanatus",30,4
"2252","Boothby",2024,"S",NA,"S133","133","Arrhenatherum","Arrhenatherum_elatius",30,4
"2253","Boothby",2024,"S",NA,"S133","133","Carum","Carum_carvi",10,4
"2254","Boothby",2024,"S",NA,"S133","133","Filipendula","Filipendula_ulmaria",5,4
"2255","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_ciliatum",50,1
"2256","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_parviflorum",30,1
"2257","Boothby",2024,"S",NA,"S311","311","Jacobaea","Jacobaea_vulgaris",3,1
"2258","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_ciliatum",60,2
"2259","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_parviflorum",5,2
"2260","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_hirsutum",10,2
"2261","Boothby",2024,"S",NA,"S311","311","Cirsium","Cirsium_tuberosum",5,2
"2262","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_ciliatum",45,3
"2263","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_parviflorum",3,3
"2264","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_hirsutum",20,3
"2265","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_ciliatum",40,4
"2266","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_parviflorum",5,4
"2267","Boothby",2024,"S",NA,"S311","311","Epilobium","Epilobium_hirsutum",15,4
"2268","Boothby",2024,"S",NA,"S311","311","Helminthotheca","Helminthotheca_echioides",2,4
"2269","Boothby",2024,"S",NA,"S313","313","Poa","Poa_trivialis",15,1
"2270","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_ciliatum",15,1
"2271","Boothby",2024,"S",NA,"S313","313","Bromus","Bromus_hordeaceus",55,1
"2272","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_parviflorum",5,1
"2273","Boothby",2024,"S",NA,"S313","313","Helminthotheca","Helminthotheca_echioides",5,1
"2274","Boothby",2024,"S",NA,"S313","313","Poa","Poa_trivialis",10,2
"2275","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_ciliatum",10,2
"2276","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_parviflorum",30,2
"2277","Boothby",2024,"S",NA,"S313","313","Cirsium","Cirsium_vulgare",5,2
"2278","Boothby",2024,"S",NA,"S313","313","Bromus","Bromus_hordeaceus",20,2
"2279","Boothby",2024,"S",NA,"S313","313","Poa","Poa_trivialis",10,3
"2280","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_ciliatum",70,3
"2281","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_parviflorum",5,3
"2282","Boothby",2024,"S",NA,"S313","313","Cirsium","Cirsium_vulgare",5,3
"2283","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_ciliatum",75,4
"2284","Boothby",2024,"S",NA,"S313","313","Epilobium","Epilobium_parviflorum",5,4
"2285","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_ciliatum",30,1
"2286","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_hirsutum",25,1
"2287","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_parviflorum",30,1
"2288","Boothby",2024,"S",NA,"S312","312","Holcus","Holcus_lanatus",25,1
"2289","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_montanum",10,1
"2290","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_ciliatum",5,2
"2291","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_hirsutum",30,2
"2292","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_parviflorum",20,2
"2293","Boothby",2024,"S",NA,"S312","312","Holcus","Holcus_lanatus",10,2
"2294","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_tetragonum",5,2
"2295","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_ciliatum",15,3
"2296","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_hirsutum",55,3
"2297","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_parviflorum",5,3
"2298","Boothby",2024,"S",NA,"S312","312","Holcus","Holcus_lanatus",15,3
"2299","Boothby",2024,"S",NA,"S312","312","Jacobaea","Jacobaea_vulgaris",5,3
"2300","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_ciliatum",5,4
"2301","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_hirsutum",40,4
"2302","Boothby",2024,"S",NA,"S312","312","Epilobium","Epilobium_parviflorum",5,4
"2303","Boothby",2024,"S",NA,"S312","312","Holcus","Holcus_lanatus",20,4
"2304","Boothby",2024,"S",NA,"S321","321","Dactylis","Dactylis_glomerata",50,1
"2305","Boothby",2024,"S",NA,"S321","321","Poa","Poa_trivialis",10,1
"2306","Boothby",2024,"S",NA,"S321","321","Arrhenatherum","Arrhenatherum_elatius",20,1
"2307","Boothby",2024,"S",NA,"S321","321","Rumex","Rumex_conglomeratus",5,1
"2308","Boothby",2024,"S",NA,"S321","321","Dactylis","Dactylis_glomerata",65,2
"2309","Boothby",2024,"S",NA,"S321","321","Poa","Poa_trivialis",15,2
"2310","Boothby",2024,"S",NA,"S321","321","Arrhenatherum","Arrhenatherum_elatius",15,2
"2311","Boothby",2024,"S",NA,"S321","321","Urtica","Urtica_dioica",10,2
"2312","Boothby",2024,"S",NA,"S321","321","Dactylis","Dactylis_glomerata",40,3
"2313","Boothby",2024,"S",NA,"S321","321","Poa","Poa_trivialis",5,3
"2314","Boothby",2024,"S",NA,"S321","321","Arrhenatherum","Arrhenatherum_elatius",30,3
"2315","Boothby",2024,"S",NA,"S321","321","Urtica","Urtica_dioica",20,3
"2316","Boothby",2024,"S",NA,"S321","321","Rumex","Rumex_conglomeratus",10,3
"2317","Boothby",2024,"S",NA,"S321","321","Dactylis","Dactylis_glomerata",55,4
"2318","Boothby",2024,"S",NA,"S321","321","Arrhenatherum","Arrhenatherum_elatius",25,4
"2319","Boothby",2024,"S",NA,"S321","321","Urtica","Urtica_dioica",25,4
"2320","Boothby",2024,"S",NA,"S321","321","Rumex","Rumex_conglomeratus",15,4
"2321","Boothby",2024,"N","W","NW212","212","Centaurea","Centaurea_nigra",25,1
